barriers_anthropogenic_id,stream_crossing_id,dam_id,modelled_crossing_id,crossing_source,crossing_type,crossing_name,barrier_status,linear_feature_id,blue_line_key,downstream_route_measure,wscode_ltree,localcode_ltree,watershed_group_code,dnstr_barriers_anthropogenic,observedspp_dnstr,observedspp_upstr,stream_order,stream_magnitude,gradient,watershed_upstr_ha,total_network_km,total_stream_km,total_lakereservoir_ha,total_wetland_ha,total_slopeclass03_waterbodies_km,total_slopeclass03_km,total_slopeclass05_km,total_slopeclass08_km,total_slopeclass15_km,total_slopeclass22_km,total_slopeclass30_km,total_belowupstrbarriers_network_km,total_belowupstrbarriers_stream_km,total_belowupstrbarriers_lakereservoir_ha,total_belowupstrbarriers_wetland_ha,total_belowupstrbarriers_slopeclass03_waterbodies_km,total_belowupstrbarriers_slopeclass03_km,total_belowupstrbarriers_slopeclass05_km,total_belowupstrbarriers_slopeclass08_km,total_belowupstrbarriers_slopeclass15_km,total_belowupstrbarriers_slopeclass22_km,total_belowupstrbarriers_slopeclass30_km,wct_network_km,wct_stream_km,wct_lakereservoir_ha,wct_wetland_ha,wct_slopeclass03_waterbodies_km,wct_slopeclass03_km,wct_slopeclass05_km,wct_slopeclass08_km,wct_slopeclass15_km,wct_slopeclass22_km,wct_slopeclass30_km,wct_belowupstrbarriers_network_km,wct_belowupstrbarriers_stream_km,wct_belowupstrbarriers_lakereservoir_ha,wct_belowupstrbarriers_wetland_ha,wct_belowupstrbarriers_slopeclass03_waterbodies_km,wct_belowupstrbarriers_slopeclass03_km,wct_belowupstrbarriers_slopeclass05_km,wct_belowupstrbarriers_slopeclass08_km,wct_belowupstrbarriers_slopeclass15_km,wct_belowupstrbarriers_slopeclass22_km,wct_belowupstrbarriers_slopeclass30_km,study_area,external_crossing_reference,utm_zone,stream_name,road_name,barrier_result_code,downstream_channel_width,habitat_value_code,consultant_name,image_view_url,reviewer,misc_point_id,my_text,my_priority,my_stream_name,my_road_name,modelled_crossing_id_corr,geometry,easting,northing
12188,NA,NA,4605598,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706816264,356555092,324.5709167404197,300.625474.584724.501797.535128.421338,300.625474.584724.501797.535128.421338,ELKR,"{7813,7819,1360}",NA,NA,4,19,0.1037,602.117,14.72,14.37,0,1.12,0.17,0.01,0.18,0.03,2.78,1.92,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92,1.92,0,0,0,0,0,0.03,1.57,0.32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,680,NA,NA,NA,NA,NA,"c(658287.935914511, 5555590.06014541)",658287.9359145112,5555590.06014541
12189,NA,NA,4605599,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706815574,356559840,6155.341508079573,300.625474.584724.501797.535128,300.625474.584724.501797.535128.548885,ELKR,"{7813,7819,1360}",{WCT},NA,3,27,0.0801,824.584,23.63,22.92,0,4.93,0.64,0.09,0.31,0.69,2.97,3.01,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,0.42,0,0,0,0,0.02,0,0.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,681,NA,NA,NA,NA,NA,"c(658639.618249564, 5556769.04201537)",658639.618249564,5556769.042015373
11240,NA,NA,4604336,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706816006,356519829,1301.7050354046323,300.625474.584724.501797.653290,300.625474.584724.501797.653290.302230,ELKR,"{11232,11231,11515,11709,11707,11708,10302}",NA,NA,3,11,0.0355,346.3685,8.74,8.74,NA,NA,0,0,0.07,0.44,1.53,1.56,1.05,0.31,0.31,0,0,0,0,0.07,0.01,0.11,0.08,0.05,2.86,2.86,NA,NA,0,0,0.07,0.44,1.49,0.86,0,0.21,0.21,0,0,NA,0,0.07,0.01,0.07,0.06,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,682,NA,NA,NA,NA,NA,"c(651532.441150505, 5556977.56364852)",651532.4411505051,5556977.563648522
10310,NA,NA,4603266,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706815626,356541146,311.59475384230836,300.625474.584724.501797.642630,300.625474.584724.501797.642630.057610,ELKR,NA,NA,NA,3,6,0.123,148.6452,5.33,5.33,NA,NA,0,0,0,0,0.2,0.58,1.48,0.07,0.07,0,0,0,0,0,0,0.07,0,0,0.27,0.27,NA,NA,0,0,0,0,0.2,0.06,0,0.07,0.07,0,0,NA,0,0,0,0.07,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,683,NA,NA,NA,NA,NA,"c(653230.032789833, 5557438.03314401)",653230.0327898329,5557438.03314401
11709,NA,NA,4605011,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706815779,356519829,331.98187703453056,300.625474.584724.501797.653290,300.625474.584724.501797.653290,ELKR,"{11707,11708,10302}",NA,NA,3,17,0.0804,576.0214,14.87,14.87,NA,NA,0,0,0.09,1.2,4.24,2.65,1.59,0.35,0.35,0,0,0,0,0,0,0.35,0,0,5.56,5.56,NA,NA,0,0,0.07,1.2,3.33,0.97,0,0.35,0.35,0,0,NA,0,0,0,0.36,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,684,NA,NA,NA,NA,NA,"c(652328.786068231, 5557459.48206624)",652328.7860682313,5557459.4820662355
7548,NA,NA,4600191,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706814827,356558982,978.9035155290022,300.625474.584724.501797.674066,300.625474.584724.501797.674066,ELKR,{11094},{WCT},{WCT},5,92,0.0242,4351.7141,96.2,93.19,0,10.9,1.66,5.95,6.73,7.06,16.73,12.73,6.18,0.13,0.14,0,0,0,0.14,0,0,0,0,0,18.06,17.56,0,2.54,0.09,4.77,3.83,2.08,6.23,0.99,0.07,0.14,0.13,0,0,NA,0.14,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,685,NA,NA,NA,NA,NA,"c(652561.676161063, 5559595.50490888)",652561.676161063,5559595.504908885
12554,NA,NA,4606049,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706815626,356541146,451.3990142309367,300.625474.584724.501797.642630,300.625474.584724.501797.642630.057610,ELKR,"{13049,7617,10310}",NA,NA,3,6,0.1218,148.6452,5.19,5.19,NA,NA,0,0,0,0,0.06,0.58,1.48,1.14,1.14,0,0,0,0,0,0,0.06,0.49,0.6,0.13,0.13,NA,NA,0,0,0,0,0.06,0.06,0,0.13,0.13,0,0,NA,0,0,0,0.06,0.06,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,686,NA,NA,NA,NA,NA,"c(653362.002744563, 5557457.99704134)",653362.0027445632,5557457.997041336
11707,NA,NA,4605009,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706815779,356519829,220.84670797322062,300.625474.584724.501797.653290,300.625474.584724.501797.653290,ELKR,"{11708,10302}",NA,NA,3,17,0.088,576.0214,14.98,14.98,NA,NA,0,0,0.09,1.2,4.35,2.65,1.59,0.11,0.11,0,0,0,0,0,0,0.11,0,0,5.67,5.67,NA,NA,0,0,0.07,1.2,3.44,0.97,0,0.11,0.11,0,0,NA,0,0,0,0.11,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,687,NA,NA,NA,NA,NA,"c(652421.439245626, 5557520.17413168)",652421.4392456256,5557520.174131683
11232,NA,NA,4604327,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706815959,356519829,1190.9892696385627,300.625474.584724.501797.653290,300.625474.584724.501797.653290.236805,ELKR,"{11231,11515,11709,11707,11708,10302}",NA,NA,3,12,0.0688,353.3664,9.3,9.3,NA,NA,0,0,0.07,0.51,1.68,1.59,1.07,0.14,0.14,0,0,0,0,0,0.07,0.05,0.03,0.01,2.97,2.97,NA,NA,0,0,0.07,0.51,1.54,0.86,0,0.11,0.11,0,0,NA,0,0,0.07,0.05,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,688,NA,NA,NA,NA,NA,"c(651570.665050042, 5557079.00843903)",651570.6650500417,5557079.00843903
11228,NA,NA,4604323,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706815876,356548707,578.7347435947577,300.625474.584724.501797.653290.236805,300.625474.584724.501797.653290.236805,ELKR,"{11230,11273,11515,11709,11707,11708,10302}",NA,NA,2,4,0.1134,163.4419,3.6,3.6,NA,NA,0,0,0.03,0,1.38,1.06,0.53,0.83,0.83,0,0,0,0,0.03,0,0.45,0.14,0,1.15,1.15,NA,NA,0,0,0,0,1.04,0.11,0,0.52,0.52,0,0,NA,0,0,0,0.45,0.07,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,689,NA,NA,NA,NA,NA,"c(651305.216471829, 5557461.85857677)",651305.2164718295,5557461.858576767
11241,NA,NA,4604337,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706816254,356519829,1598.2613932353988,300.625474.584724.501797.653290,300.625474.584724.501797.653290.360351,ELKR,"{11324,11240,11232,11231,11515,11709,11707,11708,10302}",NA,NA,3,8,0.0665,311.9272,7.29,7.29,NA,NA,0,0,0,0.33,1.42,1.46,1,1.11,1.11,0,0,0,0,0,0.33,0.71,0.06,-0.01,2.55,2.55,NA,NA,0,0,0,0.33,1.42,0.8,0,1.11,1.11,0,0,NA,0,0,0.33,0.71,0.07,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,690,NA,NA,NA,NA,NA,"c(651572.435363869, 5556685.60557082)",651572.4353638694,5556685.605570824
13240,NA,NA,4606917,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706816388,356557001,505.2574763994722,300.625474.584724.501797.622806,300.625474.584724.501797.622806,ELKR,"{13063,7613,21567,10307}",{WCT},NA,3,10,0.12,263.2645,7.58,7.58,NA,NA,0,0,0.14,0.16,1.83,1.56,0.71,3.2,3.2,0,0,0,0,0,0,1.83,0.99,0.16,0.5,0.5,NA,NA,0,0,0,0,0.5,0,0,0.5,0.5,0,0,NA,0,0,0,0.5,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,691,NA,NA,NA,NA,NA,"c(654278.99903003, 5556035.10321879)",654278.99903003,5556035.103218791
11708,NA,NA,4605010,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706815779,356519829,207.5767377822294,300.625474.584724.501797.653290,300.625474.584724.501797.653290,ELKR,{10302},NA,NA,3,17,0.0879,576.0214,14.99,14.99,NA,NA,0,0,0.09,1.2,4.36,2.65,1.59,0.01,0.01,0,0,0,0,0,0,0.01,0,0,5.68,5.68,NA,NA,0,0,0.07,1.2,3.45,0.97,0,0.01,0.01,0,0,NA,0,0,0,0.01,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,692,NA,NA,NA,NA,NA,"c(652432.123780178, 5557528.04267064)",652432.123780178,5557528.04267064
10387,NA,NA,4603355,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706816581,356441394,273.9748450984139,300.625474.584724.684188,300.625474.584724.684188,ELKR,NA,NA,NA,2,2,0.1144,43.7159,2.88,2.88,NA,NA,0,0,0,0,1.07,0.62,0.05,0.29,0.29,0,0,0,0,0,0,0.29,0,0,1.49,1.49,NA,NA,0,0,0,0,1,0.49,0,0.28,0.28,0,0,NA,0,0,0,0.28,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,693,NA,NA,NA,NA,NA,"c(647613.011995513, 5556259.9700491)",647613.0119955126,5556259.970049102
10380,NA,NA,4603348,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706814819,356560824,1726.8858168338704,300.625474.584724.501797.669032,300.625474.584724.501797.669032.398916,ELKR,"{11300,11229}",{WCT},NA,2,3,0.091,133.7021,3.58,3.58,NA,NA,0,0,0,0.01,1.31,1.64,0.52,0.08,0.08,0,0,0,0,0,0,0.09,0,0,1.47,1.47,NA,NA,0,0,0,0.01,1.17,0.29,0,0.09,0.09,0,0,NA,0,0,0,0.09,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,694,NA,NA,NA,NA,NA,"c(650742.007953834, 5559176.96524153)",650742.0079538345,5559176.965241526
13052,NA,NA,4606687,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706816704,356531860,724.3667633074126,300.625474.584724.501797.588905,300.625474.584724.501797.588905.096127,ELKR,"{7615,10309,21568}",NA,{CT},3,12,0.1256,306.4808,10.34,10.34,NA,NA,0,0,0,0,2,3.31,1.24,1.44,1.44,0,0,0,0,0,0,0.17,1.17,0.11,0.56,0.56,NA,NA,0,0,0,0,0.13,0.43,0,0.56,0.56,0,0,NA,0,0,0,0.13,0.43,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,695,NA,NA,NA,NA,NA,"c(654664.401758954, 5555197.8519018)",654664.4017589542,5555197.851901799
7613,NA,NA,4600294,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706816388,356557001,259.4872134802363,300.625474.584724.501797.622806,300.625474.584724.501797.622806,ELKR,"{21567,10307}",{WCT},NA,3,10,0.1197,263.2645,7.83,7.83,NA,NA,0,0,0.14,0.16,2.08,1.56,0.71,0.02,0.02,0,0,0,0,0,0,0.02,0,0,0.74,0.74,NA,NA,0,0,0,0,0.74,0,0,0.02,0.02,0,0,NA,0,0,0,0.02,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,696,NA,NA,NA,NA,NA,"c(654126.395282155, 5555851.37927944)",654126.3952821551,5555851.379279445
11273,NA,NA,4604370,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706815876,356548707,15.546113184989581,300.625474.584724.501797.653290.236805,300.625474.584724.501797.653290.236805,ELKR,"{11515,11709,11707,11708,10302}",NA,NA,2,4,0.0771,163.4419,4.17,4.17,NA,NA,0,0,0.03,0.34,1.6,1.06,0.53,0.34,0.34,0,0,0,0,0,0.34,0,0,0,1.71,1.71,NA,NA,0,0,0,0.34,1.26,0.11,0,0.34,0.34,0,0,NA,0,0,0.34,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,697,NA,NA,NA,NA,NA,"c(651728.789458968, 5557196.19305941)",651728.789458968,5557196.193059413
7617,NA,NA,4600298,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706815626,356541146,380.6178997184188,300.625474.584724.501797.642630,300.625474.584724.501797.642630.057610,ELKR,{10310},NA,NA,3,6,0.109,148.6452,5.26,5.26,NA,NA,0,0,0,0,0.13,0.58,1.48,0.01,0.01,0,0,0,0,0,0,0.01,0,0,0.2,0.2,NA,NA,0,0,0,0,0.13,0.06,0,0.02,0.02,0,0,NA,0,0,0,0.01,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,698,NA,NA,NA,NA,NA,"c(653297.046460154, 5557430.63953798)",653297.046460154,5557430.639537979
13051,NA,NA,4606686,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706814827,356558982,1118.2188155295014,300.625474.584724.501797.674066,300.625474.584724.501797.674066,ELKR,"{7548,11094}",{WCT},{WCT},5,92,0.0095,4351.7141,96.07,93.05,0,10.9,1.66,5.81,6.73,7.06,16.73,12.73,6.18,5.74,4.61,0,0,0.45,2.19,0.67,0.29,0.22,0.46,0.13,17.92,17.43,0,2.54,0.09,4.63,3.83,2.08,6.23,0.99,0.07,2.3,2.31,0,0,NA,2.13,0,0.12,0,0,0.04,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,699,NA,NA,NA,NA,NA,"c(652676.216574514, 5559625.66372479)",652676.2165745143,5559625.663724786
11300,NA,NA,4604397,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706815097,356560824,925.3719456639602,300.625474.584724.501797.669032,300.625474.584724.501797.669032,ELKR,{11229},{WCT},NA,3,9,0.069,842.372,14.61,12.96,0,0,0.83,0,0,0.88,4.24,5.18,1.43,4.1,2.5,0,0,0.79,0,0,0.87,1.36,0.26,-0.01,3.93,3.93,0,0,0,0,0,0.36,2.53,1.04,0,1.58,1.58,0,0,NA,0,0,0.35,1.22,0.01,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,700,NA,NA,NA,NA,NA,"c(651309.998971152, 5558654.99814554)",651309.9989711521,5558654.998145537
21568,NA,NA,24735205,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706816704,356531860,617.2719467140927,300.625474.584724.501797.588905,300.625474.584724.501797.588905.096127,ELKR,NA,NA,{CT},3,12,0.1143,306.4808,10.45,10.45,NA,NA,0,0,0,0.02,2.08,3.31,1.24,0.03,0.03,0,0,0,0,0,0,0.03,0,0,0.66,0.66,NA,NA,0,0,0,0.02,0.22,0.43,0,0.03,0.03,0,0,NA,0,0,0,0.04,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,701,NA,NA,NA,NA,NA,"c(654601.049904173, 5555112.03335833)",654601.0499041732,5555112.033358326
NA,62131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLAT207,11,Tributary to Flathead River,Flathead FSR,BARRIER,2,MEDIUM,VAST RESOURCE SOLUTIONS INC.,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62271,ali,1338,NA,NA,NA,NA,NA,"c(672263, 5469968)",672263,5469968
13049,NA,NA,4606682,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706815626,356541146,397.13762718095654,300.625474.584724.501797.642630,300.625474.584724.501797.642630.057610,ELKR,"{7617,10310}",NA,NA,3,6,0.0887,148.6452,5.25,5.25,NA,NA,0,0,0,0,0.12,0.58,1.48,0.06,0.06,0,0,0,0,0,0,0.06,0,0,0.18,0.18,NA,NA,0,0,0,0,0.12,0.06,0,0.05,0.05,0,0,NA,0,0,0,0.06,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,702,NA,NA,NA,NA,NA,"c(653312.971553576, 5557435.03417361)",653312.9715535761,5557435.034173609
10307,NA,NA,4603263,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706816388,356557001,70.79608867394526,300.625474.584724.501797.622806,300.625474.584724.501797.622806,ELKR,NA,{WCT},NA,3,10,0.0923,263.2645,8.01,8.01,NA,NA,0,0,0.14,0.16,2.26,1.56,0.71,0.14,0.14,0,0,0,0,0,0,0.13,0,0,0.93,0.93,NA,NA,0,0,0,0,0.93,0,0,0.14,0.14,0,0,NA,0,0,0,0.14,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,704,NA,NA,NA,NA,NA,"c(653960.418354731, 5555877.74478072)",653960.4183547308,5555877.744780721
11324,NA,NA,4604427,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706816254,356519829,1498.3527940555,300.625474.584724.501797.653290,300.625474.584724.501797.653290.360351,ELKR,"{11240,11232,11231,11515,11709,11707,11708,10302}",NA,NA,3,8,0.0623,311.9272,7.39,7.39,NA,NA,0,0,0,0.43,1.42,1.46,1,0.1,0.1,0,0,0,0,0,0.1,0,0,0,2.65,2.65,NA,NA,0,0,0,0.43,1.42,0.8,0,0.1,0.1,0,0,NA,0,0,0.1,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,705,NA,NA,NA,NA,NA,"c(651562.94334447, 5556785.0326113)",651562.9433444695,5556785.0326113
11230,NA,NA,4604325,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706815876,356548707,357.8414345177972,300.625474.584724.501797.653290.236805,300.625474.584724.501797.653290.236805,ELKR,"{11273,11515,11709,11707,11708,10302}",NA,NA,2,4,0.1103,163.4419,3.83,3.83,NA,NA,0,0,0.03,0,1.6,1.06,0.53,0.23,0.23,0,0,0,0,0,0,0.22,0,0,1.37,1.37,NA,NA,0,0,0,0,1.26,0.11,0,0.22,0.22,0,0,NA,0,0,0,0.22,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,706,NA,NA,NA,NA,NA,"c(651510.389802785, 5557453.69000244)",651510.3898027848,5557453.690002436
11923,NA,NA,4605279,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706816615,356488472,506.178132215855,300.625474.584724.501797.535128.340381,300.625474.584724.501797.535128.340381,ELKR,"{7813,7819,1360}",NA,NA,4,15,0.1118,515.6402,13.52,13.52,NA,NA,0,0.05,0.01,0.05,4.33,2.58,0.31,5.83,5.83,0,0,0,0,0,0,2.14,1.05,0.13,3.67,3.67,NA,NA,0,0,0,0,2.39,1.27,0,2.55,2.55,0,0,NA,0,0,0,2.14,0.4,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,707,NA,NA,NA,NA,NA,"c(658044.186103512, 5554770.73068043)",658044.1861035121,5554770.730680427
10386,NA,NA,4603354,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706816651,356464891,239.77011899394765,300.625474.584724.683128,300.625474.584724.683128.054341,ELKR,NA,{BT},NA,2,4,0.1171,59.4389,3.78,3.78,NA,NA,0,0,0,0,0.47,0.92,0.99,0.32,0.32,0,0,0,0,0,0,0.32,0,0,1.03,1.03,NA,NA,0,0,0,0,0.47,0.56,0,0.32,0.32,0,0,NA,0,0,0,0.32,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,709,NA,NA,NA,NA,NA,"c(647674.002700072, 5556007.97705776)",647674.002700072,5556007.977057757
11931,NA,NA,4605292,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706814819,356560824,1813.1339652148135,300.625474.584724.501797.669032,300.625474.584724.501797.669032.398916,ELKR,"{10380,11300,11229}",{WCT},NA,2,3,0.1117,133.7021,3.5,3.5,NA,NA,0,0,0,0.01,1.22,1.64,0.52,0.96,0.96,0,0,0,0,0,0,0.95,0,0,1.38,1.38,NA,NA,0,0,0,0.01,1.08,0.29,0,0.95,0.95,0,0,NA,0,0,0,0.95,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,710,NA,NA,NA,NA,NA,"c(650686.298312301, 5559242.78678004)",650686.2983123013,5559242.786780042
21567,NA,NA,24735204,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706816388,356557001,210.60326479791019,300.625474.584724.501797.622806,300.625474.584724.501797.622806,ELKR,{10307},{WCT},NA,3,10,0.1197,263.2645,7.87,7.87,NA,NA,0,0,0.14,0.16,2.13,1.56,0.71,0.04,0.04,0,0,0,0,0,0,0.05,0,0,0.79,0.79,NA,NA,0,0,0,0,0.79,0,0,0.05,0.05,0,0,NA,0,0,0,0.05,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,711,NA,NA,NA,NA,NA,"c(654083.811216445, 5555827.37636288)",654083.8112164447,5555827.376362876
13063,NA,NA,4606698,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706816388,356557001,280.00431574877257,300.625474.584724.501797.622806,300.625474.584724.501797.622806,ELKR,"{7613,21567,10307}",{WCT},NA,3,10,0.1278,263.2645,7.81,7.81,NA,NA,0,0,0.14,0.16,2.06,1.56,0.71,0.23,0.23,0,0,0,0,0,0,0.23,0,0,0.72,0.72,NA,NA,0,0,0,0,0.72,0,0,0.22,0.22,0,0,NA,0,0,0,0.22,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,712,NA,NA,NA,NA,NA,"c(654144.196165836, 5555861.58015417)",654144.1961658362,5555861.58015417
11231,NA,NA,4604326,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706815959,356519829,1147.3603857291107,300.625474.584724.501797.653290,300.625474.584724.501797.653290.236805,ELKR,"{11515,11709,11707,11708,10302}",NA,NA,3,12,0.0593,353.3664,9.34,9.34,NA,NA,0,0,0.07,0.55,1.68,1.59,1.07,0.04,0.04,0,0,0,0,0,0.04,0,0,0,3.01,3.01,NA,NA,0,0,0.07,0.55,1.54,0.86,0,0.04,0.04,0,0,NA,0,0,0.04,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,713,NA,NA,NA,NA,NA,"c(651599.689513115, 5557111.27830032)",651599.689513115,5557111.27830032
11515,NA,NA,4604742,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706815779,356519829,682.9311980616621,300.625474.584724.501797.653290,300.625474.584724.501797.653290,ELKR,"{11709,11707,11708,10302}",NA,NA,3,17,0.0778,576.0214,14.52,14.52,NA,NA,0,0,0.09,1.2,3.89,2.65,1.59,0.5,0.5,0,0,0,0,-0.01,0.31,0.2,0,-0.01,5.21,5.21,NA,NA,0,0,0.07,1.2,2.97,0.97,0,0.49,0.49,0,0,NA,0,0,0.31,0.17,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,715,NA,NA,NA,NA,NA,"c(652008.358426097, 5557322.17973942)",652008.3584260967,5557322.179739422
8284,NA,NA,4601043,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706835772,356563203,3514.3071499567804,300.625474.584724.359558,300.625474.584724.359558.651293,ELKR,"{8676,8644,9555,21416,13140,9538,7638,8316,9522}",NA,NA,3,8,0.2665,121.3216,4.84,4.84,NA,NA,0,0,0,0,0.06,0.19,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,716,NA,NA,NA,NA,NA,"c(653381.139974515, 5502720.12308658)",653381.1399745152,5502720.123086585
8668,NA,NA,4601463,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706836073,356558325,5579.761912835724,300.625474.584724.412090.249462,300.625474.584724.412090.249462.660458,ELKR,"{247,9476,246}","{CT,EB,WCT}",NA,3,5,0.1137,177.0467,4.64,4.64,NA,NA,0,0.01,0.27,0.02,0.51,1.72,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,0.22,NA,NA,0,0,0,0,0.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,717,NA,NA,NA,NA,NA,"c(655981.012169844, 5501467.00195897)",655981.012169844,5501467.001958968
21416,NA,NA,24734695,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706835885,356563203,860.2178265422011,300.625474.584724.359558,300.625474.584724.359558.157990,ELKR,"{13140,9538,7638,8316,9522}",NA,NA,3,12,0.0025,309.8682,9.88,9.54,0,2.99,0.34,0.08,0,0.22,0.69,0.75,1.15,0.06,0.06,0,0,0,0.06,0,0,0,0,0,0.76,0.42,0,2.99,0.34,0.08,0,0.22,0.12,0,0,0.06,0.06,0,0,NA,0.06,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,718,NA,NA,NA,NA,NA,"c(651255.638537235, 5502630.61561504)",651255.6385372347,5502630.615615035
8644,NA,NA,4601437,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706835766,356563203,1730.5444490158302,300.625474.584724.359558,300.625474.584724.359558.197056,ELKR,"{9555,21416,13140,9538,7638,8316,9522}",NA,NA,3,11,0.1012,241.1342,8.9,8.9,NA,NA,0,0,0,0,0.57,0.53,1.15,0.97,0.97,0,0,0,0,0,0,0.18,0.2,0.58,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,719,NA,NA,NA,NA,NA,"c(651856.990996585, 5503049.99534919)",651856.9909965853,5503049.995349189
